EmployeeID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DateOfBirth,EmployeeState,JobFunctionDescription,Gender,LocationCode,Race,MaritalStatus,Attrition,TenureYears,Age,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,Training_Date,Training_ProgramName,Training_Type,Training_Outcome,Training_Location,Training_Trainer,Training_DurationDays,Training_Cost,PerformanceScoreNumeric,Recruitment_ApplicationDate,Recruitment_EducationLevel,EducationLevelNumeric,Recruitment_YearsofExperience,Recruitment_DesiredSalary,Recruitment_JobTitle,Recruitment_Status,Recruitment_State,Recruitment_Country,BusinessUnit_BPC,BusinessUnit_CCDR,BusinessUnit_EW,BusinessUnit_MSC,BusinessUnit_NEL,BusinessUnit_PL,BusinessUnit_PYZ,BusinessUnit_SVG,BusinessUnit_TNS,BusinessUnit_WBL,EmployeeType_Contract,EmployeeType_Full-Time,EmployeeType_Part-Time,PayZone_Zone A,PayZone_Zone B,PayZone_Zone C,EmployeeClassificationType_Full-Time,EmployeeClassificationType_Part-Time,EmployeeClassificationType_Temporary,DepartmentType_Admin Offices,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production,DepartmentType_Sales,DepartmentType_Software Engineering,Division_Aerial,Division_Billable Consultants,Division_Catv,Division_Corp Operations,Division_Engineers,Division_Executive,Division_Field Operations,Division_Fielders,Division_Finance & Accounting,Division_General - Con,Division_General - Eng,Division_General - Sga,Division_Isp,Division_People Services,Division_Project Management - Con,Division_Project Management - Eng,Division_Safety,Division_Sales & Marketing,Division_Shop (Fleet),Division_Splicing,Division_Technology / It,Division_Underground,Division_Wireless,Division_Wireline Construction,Division_Yard (Material Handling),Gender_Female,Gender_Male,Race_Asian,Race_Black,Race_Hispanic,Race_Other,Race_White,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobFunctionDescription_Accountant,JobFunctionDescription_Accounting,JobFunctionDescription_Administration,JobFunctionDescription_Administrative,JobFunctionDescription_Administrator,JobFunctionDescription_Analyst,JobFunctionDescription_Apprentice,JobFunctionDescription_Assistant,JobFunctionDescription_Associate,JobFunctionDescription_Attendant,JobFunctionDescription_Billing,JobFunctionDescription_Business Development,JobFunctionDescription_Ceo,JobFunctionDescription_Cfo,JobFunctionDescription_Chief Operating Officer,JobFunctionDescription_Cio,JobFunctionDescription_Civil Hand,JobFunctionDescription_Clerical,JobFunctionDescription_Clerk,JobFunctionDescription_Construction Manager,JobFunctionDescription_Contracts,JobFunctionDescription_Controller,JobFunctionDescription_Coordinator,JobFunctionDescription_Cpo,JobFunctionDescription_Crew Leader,JobFunctionDescription_Director,JobFunctionDescription_Drafter,JobFunctionDescription_Driller,JobFunctionDescription_Driver,JobFunctionDescription_Electrician,JobFunctionDescription_Engineer,JobFunctionDescription_Estimator,JobFunctionDescription_Evp,JobFunctionDescription_Executive,JobFunctionDescription_Executive Assistant,JobFunctionDescription_Field Project Manager,JobFunctionDescription_Field Technician,JobFunctionDescription_Flagger,JobFunctionDescription_Foreman,JobFunctionDescription_General Manager,JobFunctionDescription_Generalist,JobFunctionDescription_Groundman,JobFunctionDescription_Helpdesk,JobFunctionDescription_Helper,JobFunctionDescription_Inspector,JobFunctionDescription_Intern,JobFunctionDescription_Labor,JobFunctionDescription_Laborer,JobFunctionDescription_Lineman,JobFunctionDescription_Locator,JobFunctionDescription_Manager,JobFunctionDescription_Mechanic,JobFunctionDescription_Model Assistant,JobFunctionDescription_Operator,JobFunctionDescription_Planner,JobFunctionDescription_Principal,JobFunctionDescription_Program Manager,JobFunctionDescription_Project Controls,JobFunctionDescription_Project Coordinator,JobFunctionDescription_Project Manager,JobFunctionDescription_Purchasing,JobFunctionDescription_Recruiter,JobFunctionDescription_Recruiting,JobFunctionDescription_Runner,JobFunctionDescription_Safety,JobFunctionDescription_Safety Manager,JobFunctionDescription_Services,JobFunctionDescription_Shop,JobFunctionDescription_Specialist,JobFunctionDescription_Splicer,JobFunctionDescription_Supervisor,JobFunctionDescription_Support,JobFunctionDescription_Svp,JobFunctionDescription_Technician,JobFunctionDescription_Tester,JobFunctionDescription_Top Hand,JobFunctionDescription_Tower Hand,JobFunctionDescription_Traffic,JobFunctionDescription_Vp,JobFunctionDescription_Warehouse,JobFunctionDescription_Warehouse Manager,JobFunctionDescription_Warehouse Technician,JobFunctionDescription_Welder
2102,Valeria,Zavala,2023-03-24,,Production Technician I,Jose Harris,valeria.zavala@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,N/A - Active,N/A - Active,Production,Field Operations,1966-01-23,MA,Driller,Female,90728,Asian,Single,0,3.34,61.0,Exceeds,2,2023-07-16,1,1,3,2023-05-04,Communication Skills,Internal,Passed,Jenniferside,Debbie Young,1,598.51,4,2023-07-26,PhD,4,16,80349.04,Hydrologist,Rejected,FL,British Virgin Islands,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2103,Nola,Sellers,2020-10-02,,Production Technician I,Stephen Lester,nola.sellers@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,N/A - Active,N/A - Active,Production,Field Operations,1986-12-25,MA,Construction Manager,Female,49149,Asian,Widowed,0,5.81,40.0,Exceeds,5,2023-02-16,1,4,5,2022-09-06,Technical Skills,Internal,Incomplete,Stevenston,Gregory Wells,3,958.29,4,2023-06-28,PhD,4,1,49252.92,Mechanical engineer,Offered,NM,Honduras,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2104,Andre,Fields,2020-09-14,,Production Technician I,Ana Trujillo,andre.fields@bilearner.com,TNS,Active,Contract,Zone A,Temporary,N/A - Active,N/A - Active,Production,Field Operations,1949-08-19,MA,Laborer,Female,73771,Hispanic,Widowed,0,5.86,77.0,Exceeds,2,2023-06-10,1,4,3,2022-10-14,Technical Skills,External,Completed,South Brianchester,Connie Mason,5,200.34,4,2023-05-19,Master's Degree,3,7,72461.2,"Pilot, airline",Interviewing,GA,Antarctica (the territory South of 60 deg S),False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2105,Joel,Hanson,2020-01-19,,Production Technician I,Jennifer Campbell,joel.hanson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,N/A - Active,N/A - Active,Production,General - Sga,1960-01-27,MA,Supervisor,Female,92541,Hispanic,Single,0,6.52,66.0,Needs Improvement,4,2023-07-24,3,4,2,2022-11-10,Technical Skills,External,Completed,Blackborough,Edwin Gomez,3,365.03,2,2023-05-23,PhD,4,4,43976.23,Sports therapist,Interviewing,MI,Bosnia and Herzegovina,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2106,Tony,Mendoza,2019-04-14,2023-01-20,Production Technician I,Timothy Walters,tony.mendoza@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Resignation,No even actually meet though three.,Production,Wireline Construction,1962-11-14,MA,Foreman,Male,47601,White,Widowed,0,3.77,64.0,Exceeds,2,2022-10-28,5,5,1,2023-07-15,Customer Service,Internal,Passed,Port Tamarahaven,Kayla Hall,4,782.43,4,2023-07-05,Master's Degree,3,11,87921.98,Police officer,In Review,TN,Poland,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107,Jacqueline,Black,2023-06-02,2023-07-24,Production Technician I,Jesse Gilmore,jacqueline.black@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Retirement,Cell push simply. Career situation record entire.,Production,Field Operations,1943-12-27,MA,Project Manager,Female,68361,Hispanic,Widowed,0,0.14,83.0,Exceeds,1,2022-11-25,4,1,1,2023-03-05,Communication Skills,External,Passed,Douglasview,Tyler Ortega,1,668.91,4,2023-05-17,High School,1,14,93471.66,Chief Financial Officer,In Review,NV,Suriname,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2108,Denise,Mccullough,2022-05-09,2023-01-03,Production Technician I,Austin Brown,denise.mccullough@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Herself Mr office bed.,Production,Field Operations,1978-09-19,MA,Driller,Female,71922,White,Widowed,1,0.65,48.0,Needs Improvement,2,2023-04-10,1,2,4,2022-09-05,Customer Service,Internal,Completed,Port Ruthbury,Franklin Hunter,5,804.37,2,2023-05-16,PhD,4,14,82809.09,Broadcast presenter,Applied,VA,Comoros,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2109,Zain,Tanner,2021-02-23,,Production Technician I,Jeremiah Harper,zain.tanner@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,N/A - Active,N/A - Active,Production,Field Operations,1988-11-22,MA,Tower Hand,Female,51689,Other,Divorced,0,5.42,38.0,Exceeds,5,2023-04-04,3,3,5,2023-04-18,Project Management,External,Failed,Lake Renee,Elizabeth Sawyer,3,869.94,4,2023-06-13,Master's Degree,3,1,75852.15,"Engineer, production",Rejected,AK,Cuba,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2110,Richard,Deleon,2021-06-04,,Production Technician I,Jessica Shaffer,richard.deleon@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,N/A - Active,N/A - Active,Production,General - Sga,1948-05-13,MA,Vp,Female,97553,Black,Single,0,5.14,78.0,Exceeds,4,2022-11-13,1,4,2,2022-12-30,Communication Skills,Internal,Passed,West Susanton,Ms. Rebecca Conley,4,399.55,4,2023-06-09,PhD,4,16,82623.07,Surgeon,Rejected,FL,Faroe Islands,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2111,Carmelo,Hayden,2022-03-29,2022-07-30,Production Technician I,Sharon Salas,carmelo.hayden@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Involuntary,Arrive allow reveal move.,Production,General - Con,1957-05-17,MA,Lineman,Female,92067,Asian,Single,0,0.34,69.0,Needs Improvement,5,2023-04-26,2,3,1,2022-11-17,Customer Service,Internal,Passed,Brittanyport,Jordan Wilson,4,470.24,2,2023-07-11,PhD,4,11,73513.63,Merchant navy officer,Offered,DE,Georgia,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2112,Emilio,Pierce,2019-07-30,2020-01-21,Production Technician I,Cristina Davis,emilio.pierce@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Guy present clear.,Production,Engineers,1943-09-24,MA,Technician,Female,65114,Other,Widowed,0,0.48,83.0,Exceeds,4,2023-02-01,4,3,1,2022-09-17,Customer Service,External,Failed,Ramirezland,Caroline Williams,2,157.04,4,2023-05-19,Bachelor's Degree,2,20,69471.31,Plant breeder/geneticist,Interviewing,LA,Malaysia,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2113,Emerson,Wood,2020-07-09,2022-12-10,Production Technician I,Lisa Manning,emerson.wood@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Out phone market. Time parent economy each.,Production,General - Con,1944-10-20,MA,Clerk,Female,9677,White,Widowed,0,2.42,82.0,Exceeds,2,2022-08-31,5,1,5,2022-08-18,Project Management,Internal,Passed,Hayesborough,Michael Sullivan,2,394.54,4,2023-08-03,Bachelor's Degree,2,14,63648.21,Medical illustrator,Rejected,UT,Syrian Arab Republic,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2114,Abagail,Moran,2019-08-24,,Production Technician II,Caitlin Stokes,abagail.moran@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,N/A - Active,N/A - Active,Production,Engineers,1992-04-24,MA,Project Manager,Female,38475,White,Single,0,6.92,34.0,Exceeds,4,2023-02-08,5,4,1,2023-02-26,Communication Skills,External,Completed,North Justinbury,Jonathan Davis,2,326.98,4,2023-07-04,Master's Degree,3,3,68290.83,Commercial/residential surveyor,Offered,WI,Poland,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2115,Nikhil,Cummings,2019-04-15,2023-05-10,Production Technician II,Kristin White,nikhil.cummings@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Voluntary,Although center movement stock. While you local.,Production,Billable Consultants,1978-03-30,MA,Engineer,Female,25166,Asian,Married,0,4.07,48.0,Exceeds,2,2023-01-25,5,2,1,2022-09-24,Leadership Development,Internal,Incomplete,Penaberg,Katherine Chapman,5,752.82,4,2023-05-14,High School,1,6,33946.91,Civil Service fast streamer,Offered,IN,Liechtenstein,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
